OBSERVATIONS

Stations
  Stnr Name              Operates from Operates until Altitude Latitude Longitude Region/Country                                                                          
 99840 SVALBARD LUFTHAVN Oct 1964                           28  78.2453   15.5015 NORWAY                                                            


Elements
 Code  Name                                Unit               
 DD    Wind direction (FF)                 degrees                            
 FF    Wind speed (10 meters above ground) m/s                                            
 PO    Air pressure at station level       hPa                                      
 RR_12 Precipitation (12 hours)            mm                                    
 RR_24 Precipitation (24 hours)            mm                                    
 TA    Air temperature                     degC                        
 TSS   Temperature                         degC                     


Coordinated Universal Time (UTC) is the time by the Prime Meridian and is the successor to the hour Greenwich Mean Time (GMT). It is 1 hour after Norwegian Mean Time (NMT) and 2 hours after the Norwegian summer time. UTC gives the hours from 00 to 23.
****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain' (Level 5 or more).
********************************************

 St.no Year Mnth Date Time(UTC)     PO  RR_12  RR_24    TA    TSS     DD   FF                                               
 99840 2016    3    4        18  999.0    0.0 -999.5  -0.7 -999.5    124  1.4                                           
 99840 2016    3    5         0  998.6 -999.5 -999.5  -0.9 -999.5    102  1.3                                             
 99840 2016    3    5         6  997.4    1.3    1.3  -1.7 -999.5     97  3.3                                      
 99840 2016    3    5        12  998.1 -999.5 -999.5  -2.9 -999.5    104  1.2                                              
 99840 2016    3    5        18 1000.9    1.0 -999.5  -1.4 -999.5    212  5.7                                            
 99840 2016    3    6         0 1002.1 -999.5 -999.5  -2.3 -999.5    174  2.5                                              
 99840 2016    3    6         6 1002.7    0.0    1.0  -3.3 -999.5    191  3.0                                        
 99840 2016    3    6        12 1003.7 -999.5 -999.5  -5.4 -999.5    101  5.8                                               
 99840 2016    3    6        18 1005.0    0.0 -999.5  -3.9 -999.5    106  3.8                                            
 99840 2016    3    7         0 1006.5 -999.5 -999.5  -3.0 -999.5    103  2.6                                              
 99840 2016    3    7         6 1007.2    0.0    0.0  -6.2 -999.5    113  4.8                                        
 99840 2016    3    7        12 1007.2 -999.5 -999.5  -3.7 -999.5    107  4.2                                               
 99840 2016    3    7        18 1007.2      . -999.5  -5.0 -999.5    103  3.7                                          
 99840 2016    3    8         0 1007.9 -999.5 -999.5  -5.5 -999.5      0  0.0                                            
 99840 2016    3    8         6 1008.5      .      .  -5.7 -999.5    115  0.4                                    
 99840 2016    3    8        12 1010.2 -999.5 -999.5  -7.4 -999.5    108  2.5                                               
 99840 2016    3    8        18 1011.1      . -999.5  -8.7 -999.5    100  2.6                                          
 99840 2016    3    9         0 1012.0 -999.5 -999.5  -5.9 -999.5    100  4.3                                              
 99840 2016    3    9         6 1012.4      .      .  -7.7 -999.5     87  2.0                                   
 99840 2016    3    9        12 1012.3 -999.5 -999.5  -4.1 -999.5    187  1.0                                               
 99840 2016    3    9        18 1011.6      . -999.5  -6.4 -999.5    108  1.6                                          
 99840 2016    3   10         0 1010.7 -999.5 -999.5  -6.4 -999.5    101  3.2                                               
 99840 2016    3   10         6 1010.5      .      .  -5.3 -999.5    105  2.3                                     
 99840 2016    3   10        12 1011.1 -999.5 -999.5  -4.3 -999.5     90  1.5                                               
 99840 2016    3   10        18 1011.0      . -999.5  -5.7 -999.5    210  0.5                                           
 99840 2016    3   11         0 1008.8 -999.5 -999.5  -2.4 -999.5    185  1.7                                               
 99840 2016    3   11         6 1007.8      .      .   0.0 -999.5    169  3.9                                    
 99840 2016    3   11        12 1006.1 -999.5 -999.5  -1.1 -999.5    102  3.6                                                
 99840 2016    3   11        18 1000.8      . -999.5   2.6 -999.5    114  8.7                                          
 99840 2016    3   12         0 1000.8 -999.5 -999.5   2.4 -999.5    222  4.0                                              
 99840 2016    3   12         6 1002.0    0.4    0.4   1.9 -999.5    194  4.5                                        
 99840 2016    3   12        12 1002.5 -999.5 -999.5   2.7 -999.5    201  5.6                                               
 99840 2016    3   12        18 1001.8    0.1 -999.5   3.6 -999.5    168  6.2                                            
 99840 2016    3   13         0  999.6 -999.5 -999.5   2.9 -999.5    194  4.0                                             
 99840 2016    3   13         6  991.3    0.2    0.3   3.3 -999.5    124  6.5                                       
 99840 2016    3   13        12  990.2 -999.5 -999.5   3.6 -999.5    224  7.4                                              
 99840 2016    3   13        18  989.4    0.3 -999.5   1.6 -999.5    216  8.0                                           
 99840 2016    3   14         0  996.3 -999.5 -999.5  -2.1 -999.5    244 12.7                                               
 99840 2016    3   14         6 1004.5    0.1    0.4  -5.2 -999.5    254  6.2                                         
 99840 2016    3   14        12 1001.0 -999.5 -999.5  -5.3 -999.5    107  4.2                                                
 99840 2016    3   14        18  985.0    0.6 -999.5  -4.1 -999.5    123 10.0                                             
 99840 2016    3   15         0  975.7 -999.5 -999.5  -1.8 -999.5    271  1.3                                              
 99840 2016    3   15         6  979.3    1.4    2.0  -1.3 -999.5      9  6.8                                      
 99840 2016    3   15        12  990.3 -999.5 -999.5  -3.5 -999.5    116  6.6                                               
 99840 2016    3   15        18  998.0    0.1 -999.5  -6.9 -999.5    130  5.7                                            
 99840 2016    3   16         0 1003.0 -999.5 -999.5  -8.8 -999.5    271  3.8                                               
 99840 2016    3   16         6 1004.9    0.0    0.1 -12.3 -999.5    284 10.1                                           
 99840 2016    3   16        12 1005.8 -999.5 -999.5 -14.3 -999.5    322  6.4                                                 
 99840 2016    3   16        18 1007.4      . -999.5 -15.5 -999.5    329  8.6                                            
 99840 2016    3   17         0 1010.7 -999.5 -999.5 -16.2 -999.5    331  7.4                                                
 99840 2016    3   17         6 1012.8    0.0    0.0 -16.1 -999.5    328  7.0                                          
 99840 2016    3   17        12 1014.8 -999.5 -999.5 -15.3 -999.5    359  4.6                                                 
 99840 2016    3   17        18 1015.2      . -999.5 -14.5 -999.5    342  8.0                                            
 99840 2016    3   18         0 1015.5 -999.5 -999.5 -14.8 -999.5    335  8.1                                                
 99840 2016    3   18         6 1014.2      .      . -15.3 -999.5     92  1.6                                     
 99840 2016    3   18        12 1013.6 -999.5 -999.5 -15.7 -999.5    109  1.9                                                 
 99840 2016    3   18        18 1012.4      . -999.5 -15.9 -999.5    117  2.6                                            
 99840 2016    3   19         0 1011.2 -999.5 -999.5 -13.8 -999.5    132  1.4                                                
 99840 2016    3   19         6 1009.4      .      . -12.7 -999.5    106  3.3                                      
 99840 2016    3   19        12 1008.2 -999.5 -999.5 -11.7 -999.5    287  2.6                                                 
 99840 2016    3   19        18 1007.6    0.0 -999.5 -12.7 -999.5    118  3.4                                              
 99840 2016    3   20         0 1007.8 -999.5 -999.5 -12.4 -999.5    104  4.2                                                
 99840 2016    3   20         6 1007.6    0.5    0.5 -14.4 -999.5    106  5.5                                          
 99840 2016    3   20        12      x -999.5 -999.5     x -999.5 -999.5    x                                         
 99840 2016    3   20        18 1008.3      . -999.5 -15.5 -999.5    109  6.0                                            
 99840 2016    3   21         0 1007.3 -999.5 -999.5 -14.1 -999.5    105  5.8                                                
 99840 2016    3   21         6 1006.0    0.1    0.1 -13.0 -999.5    110  4.3                                          
 99840 2016    3   21        12 1005.0 -999.5 -999.5 -12.5 -999.5    104  4.5                                                 
 99840 2016    3   21        18 1003.6    0.1 -999.5 -13.1 -999.5    111  4.3                                              
